"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_FAT","antigen receptor-mediated signaling pathway","1.98%","20","916","124","13091","9.58e-4","1.43e-2","2.31","9.99e-1","1.31e-2","3.67e-4"
"GOTERM_BP_FAT","regulation of mononuclear cell migration","1.98%","20","916","124","13091","9.58e-4","1.43e-2","2.31","9.99e-1","1.31e-2","3.67e-4"
"GOTERM_MF_FAT","DNA-binding transcription activator activity, RNA polymerase II-specific","4.66%","47","869","384","12202","3.30e-4","1.45e-2","1.72","3.98e-1","1.41e-2","1.77e-4"
"GOTERM_BP_FAT","exocrine system development","0.99%","10","916","38","13091","9.85e-4","1.46e-2","3.76","9.99e-1","1.34e-2","2.08e-4"
"GOTERM_BP_FAT","positive regulation of smooth muscle cell migration","0.99%","10","916","38","13091","9.85e-4","1.46e-2","3.76","9.99e-1","1.34e-2","2.08e-4"
"GOTERM_BP_FAT","positive regulation of cytokine production involved in immune response","1.39%","14","916","70","13091","9.94e-4","1.47e-2","2.86","9.99e-1","1.35e-2","2.95e-4"
"GOTERM_BP_FAT","female gamete generation","1.88%","19","916","115","13091","1.00e-3","1.48e-2","2.36","9.99e-1","1.36e-2","3.73e-4"
"GOTERM_BP_FAT","regulation of chromosome organization","2.98%","30","916","225","13091","1.01e-3","1.49e-2","1.91","9.99e-1","1.36e-2","4.81e-4"
"GOTERM_BP_FAT","sprouting angiogenesis","1.29%","13","916","62","13091","1.05e-3","1.55e-2","3.00","9.99e-1","1.42e-2","2.95e-4"
"GOTERM_BP_FAT","animal organ regeneration","1.19%","12","916","54","13091","1.09e-3","1.59e-2","3.18","1.00e+0","1.46e-2","2.83e-4"
"GOTERM_BP_FAT","endochondral bone morphogenesis","1.19%","12","916","54","13091","1.09e-3","1.59e-2","3.18","1.00e+0","1.46e-2","2.83e-4"
"GOTERM_BP_FAT","regulation of lymphocyte mediated immunity","2.08%","21","916","135","13091","1.10e-3","1.60e-2","2.22","1.00e+0","1.47e-2","4.38e-4"
"GOTERM_BP_FAT","negative regulation of cell migration","3.27%","33","916","258","13091","1.10e-3","1.60e-2","1.83","1.00e+0","1.47e-2","5.49e-4"
"GOTERM_BP_FAT","cytoskeleton organization","10.02%","101","916","1062","13091","1.12e-3","1.63e-2","1.36","1.00e+0","1.49e-2","7.99e-4"
"GOTERM_BP_FAT","mesenchymal cell differentiation","2.28%","23","916","155","13091","1.14e-3","1.65e-2","2.12","1.00e+0","1.51e-2","4.79e-4"
"GOTERM_BP_FAT","regulation of smooth muscle cell proliferation","1.98%","20","916","126","13091","1.17e-3","1.69e-2","2.27","1.00e+0","1.55e-2","4.54e-4"
"GOTERM_CC_FAT","kinesin complex","1.09%","11","871","45","12285","9.86e-4","1.71e-2","3.45","5.29e-1","1.59e-2","2.32e-4"
"GOTERM_BP_FAT","positive regulation of leukocyte chemotaxis","1.49%","15","916","80","13091","1.19e-3","1.72e-2","2.68","1.00e+0","1.57e-2","3.80e-4"
"GOTERM_BP_FAT","regulation of neutrophil migration","0.99%","10","916","39","13091","1.20e-3","1.74e-2","3.66","1.00e+0","1.59e-2","2.63e-4"
"GOTERM_BP_FAT","meiotic chromosome segregation","1.29%","13","916","63","13091","1.22e-3","1.76e-2","2.95","1.00e+0","1.61e-2","3.49e-4"
"GOTERM_BP_FAT","regulation of smooth muscle cell migration","1.29%","13","916","63","13091","1.22e-3","1.76e-2","2.95","1.00e+0","1.61e-2","3.49e-4"
"GOTERM_BP_FAT","regulation of cell cycle G1/S phase transition","2.38%","24","916","166","13091","1.24e-3","1.78e-2","2.07","1.00e+0","1.63e-2","5.37e-4"
"GOTERM_BP_FAT","negative regulation of response to external stimulus","3.87%","39","916","325","13091","1.24e-3","1.78e-2","1.71","1.00e+0","1.63e-2","6.48e-4"
"GOTERM_BP_FAT","cell morphogenesis","6.55%","66","916","637","13091","1.27e-3","1.80e-2","1.48","1.00e+0","1.65e-2","7.84e-4"
"GOTERM_BP_FAT","regulation of protein processing","1.09%","11","916","47","13091","1.28e-3","1.81e-2","3.34","1.00e+0","1.66e-2","3.12e-4"
"GOTERM_BP_FAT","response to xenobiotic stimulus","4.17%","42","916","359","13091","1.28e-3","1.82e-2","1.67","1.00e+0","1.67e-2","6.91e-4"
"GOTERM_BP_FAT","sex differentiation","2.88%","29","916","218","13091","1.29e-3","1.82e-2","1.90","1.00e+0","1.67e-2","6.16e-4"
"GOTERM_BP_FAT","positive regulation of mononuclear cell migration","1.49%","15","916","81","13091","1.34e-3","1.88e-2","2.65","1.00e+0","1.72e-2","4.37e-4"
"GOTERM_MF_FAT","DNA-binding transcription activator activity","4.66%","47","869","390","12202","4.61e-4","1.97e-2","1.69","5.08e-1","1.91e-2","2.55e-4"
"GOTERM_BP_FAT","ovulation cycle","1.29%","13","916","64","13091","1.41e-3","1.97e-2","2.90","1.00e+0","1.80e-2","4.10e-4"
"GOTERM_BP_FAT","vasculogenesis","1.29%","13","916","64","13091","1.41e-3","1.97e-2","2.90","1.00e+0","1.80e-2","4.10e-4"
"GOTERM_BP_FAT","regulation of cell-matrix adhesion","1.79%","18","916","109","13091","1.43e-3","1.98e-2","2.36","1.00e+0","1.82e-2","5.30e-4"
"GOTERM_BP_FAT","negative regulation of mitotic nuclear division","0.99%","10","916","40","13091","1.46e-3","2.02e-2","3.57","1.00e+0","1.85e-2","3.29e-4"
"GOTERM_BP_FAT","response to mechanical stimulus","2.68%","27","916","199","13091","1.48e-3","2.05e-2","1.94","1.00e+0","1.87e-2","6.89e-4"
"GOTERM_BP_FAT","cell cycle G2/M phase transition","1.19%","12","916","56","13091","1.49e-3","2.06e-2","3.06","1.00e+0","1.88e-2","4.05e-4"
"GOTERM_BP_FAT","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1.09%","11","916","48","13091","1.51e-3","2.08e-2","3.28","1.00e+0","1.91e-2","3.80e-4"
"GOTERM_BP_FAT","myeloid leukocyte migration","1.59%","16","916","91","13091","1.51e-3","2.08e-2","2.51","1.00e+0","1.91e-2","5.22e-4"
"GOTERM_BP_FAT","negative regulation of MAPK cascade","2.08%","21","916","139","13091","1.58e-3","2.17e-2","2.16","1.00e+0","1.99e-2","6.51e-4"
"GOTERM_BP_FAT","positive regulation of cell development","4.46%","45","916","397","13091","1.58e-3","2.17e-2","1.62","1.00e+0","1.99e-2","8.84e-4"
"GOTERM_BP_FAT","regulation of protein modification process","7.84%","79","916","802","13091","1.68e-3","2.30e-2","1.41","1.00e+0","2.11e-2","1.10e-3"
"GOTERM_BP_FAT","regulation of T cell differentiation","2.28%","23","916","160","13091","1.73e-3","2.36e-2","2.05","1.00e+0","2.16e-2","7.53e-4"
"GOTERM_BP_FAT","positive regulation of type II interferon production","1.19%","12","916","57","13091","1.73e-3","2.36e-2","3.01","1.00e+0","2.16e-2","4.81e-4"
"GOTERM_BP_FAT","B cell activation","2.18%","22","916","150","13091","1.73e-3","2.36e-2","2.10","1.00e+0","2.16e-2","7.39e-4"
"GOTERM_BP_FAT","muscle organ development","3.27%","33","916","265","13091","1.74e-3","2.36e-2","1.78","1.00e+0","2.16e-2","8.72e-4"
"GOTERM_BP_FAT","macrophage differentiation","0.99%","10","916","41","13091","1.75e-3","2.38e-2","3.49","1.00e+0","2.18e-2","4.08e-4"
"GOTERM_BP_FAT","response to hormone","7.04%","71","916","707","13091","1.86e-3","2.51e-2","1.44","1.00e+0","2.30e-2","1.16e-3"
"GOTERM_BP_FAT","response to vitamin","1.39%","14","916","75","13091","1.92e-3","2.58e-2","2.67","1.00e+0","2.36e-2","6.17e-4"
"GOTERM_BP_FAT","regulation of lipid transport","1.79%","18","916","112","13091","1.93e-3","2.59e-2","2.30","1.00e+0","2.37e-2","7.39e-4"
"GOTERM_BP_FAT","reproductive structure development","2.98%","30","916","235","13091","1.98e-3","2.65e-2","1.82","1.00e+0","2.43e-2","9.92e-4"
"GOTERM_BP_FAT","cell killing","1.69%","17","916","103","13091","2.03e-3","2.70e-2","2.36","1.00e+0","2.47e-2","7.54e-4"
"GOTERM_BP_FAT","ear morphogenesis","1.69%","17","916","103","13091","2.03e-3","2.70e-2","2.36","1.00e+0","2.47e-2","7.54e-4"
"GOTERM_BP_FAT","positive regulation of kinase activity","2.58%","26","916","193","13091","2.03e-3","2.70e-2","1.93","1.00e+0","2.47e-2","9.56e-4"
"GOTERM_BP_FAT","mitotic cell cycle phase transition","2.08%","21","916","142","13091","2.05e-3","2.72e-2","2.11","1.00e+0","2.49e-2","8.66e-4"
"GOTERM_BP_FAT","positive regulation of DNA replication","0.99%","10","916","42","13091","2.10e-3","2.77e-2","3.40","1.00e+0","2.54e-2","5.03e-4"
"GOTERM_BP_FAT","cellular response to interleukin-1","1.29%","13","916","67","13091","2.12e-3","2.80e-2","2.77","1.00e+0","2.57e-2","6.52e-4"
"GOTERM_BP_FAT","endothelial cell differentiation","1.39%","14","916","76","13091","2.17e-3","2.86e-2","2.63","1.00e+0","2.62e-2","7.09e-4"
"GOTERM_BP_FAT","positive regulation of lymphocyte differentiation","1.88%","19","916","123","13091","2.19e-3","2.88e-2","2.21","1.00e+0","2.64e-2","8.78e-4"
"GOTERM_BP_FAT","appendage development","2.18%","22","916","153","13091","2.22e-3","2.91e-2","2.05","1.00e+0","2.66e-2","9.68e-4"
"GOTERM_BP_FAT","limb development","2.18%","22","916","153","13091","2.22e-3","2.91e-2","2.05","1.00e+0","2.66e-2","9.68e-4"
"GOTERM_BP_FAT","response to abiotic stimulus","9.23%","93","916","984","13091","2.23e-3","2.91e-2","1.35","1.00e+0","2.67e-2","1.58e-3"
"GOTERM_BP_FAT","negative regulation of leukocyte cell-cell adhesion","1.79%","18","916","114","13091","2.34e-3","3.03e-2","2.26","1.00e+0","2.78e-2","9.15e-4"
"GOTERM_BP_FAT","tissue remodeling","1.59%","16","916","95","13091","2.35e-3","3.03e-2","2.41","1.00e+0","2.78e-2","8.51e-4"
"GOTERM_BP_FAT","negative regulation of cell motility","3.27%","33","916","270","13091","2.35e-3","3.03e-2","1.75","1.00e+0","2.78e-2","1.20e-3"
"GOTERM_BP_FAT","platelet activation","1.49%","15","916","86","13091","2.42e-3","3.11e-2","2.49","1.00e+0","2.84e-2","8.42e-4"
"GOTERM_BP_FAT","positive regulation of transport","7.14%","72","916","727","13091","2.43e-3","3.12e-2","1.42","1.00e+0","2.86e-2","1.57e-3"
"GOTERM_BP_FAT","G1/S transition of mitotic cell cycle","1.39%","14","916","77","13091","2.45e-3","3.13e-2","2.60","1.00e+0","2.87e-2","8.12e-4"
"GOTERM_BP_FAT","response to nitrogen compound","8.43%","85","916","888","13091","2.49e-3","3.18e-2","1.37","1.00e+0","2.91e-2","1.67e-3"
"GOTERM_CC_FAT","brush border","1.49%","15","871","83","12285","1.93e-3","3.20e-2","2.55","7.71e-1","2.99e-2","6.54e-4"
"GOTERM_BP_FAT","reproductive system development","2.98%","30","916","239","13091","2.56e-3","3.25e-2","1.79","1.00e+0","2.98e-2","1.30e-3"
"GOTERM_BP_FAT","MAPK cascade","2.68%","27","916","207","13091","2.59e-3","3.29e-2","1.86","1.00e+0","3.01e-2","1.26e-3"
"GOTERM_BP_FAT","positive regulation of adaptive immune response","1.59%","16","916","96","13091","2.61e-3","3.31e-2","2.38","1.00e+0","3.03e-2","9.56e-4"
"GOTERM_BP_FAT","T cell differentiation in thymus","1.19%","12","916","60","13091","2.65e-3","3.35e-2","2.86","1.00e+0","3.07e-2","7.85e-4"
"GOTERM_BP_FAT","regulation of interleukin-2 production","1.19%","12","916","60","13091","2.65e-3","3.35e-2","2.86","1.00e+0","3.07e-2","7.85e-4"
"GOTERM_BP_FAT","T cell proliferation","1.29%","13","916","69","13091","2.74e-3","3.46e-2","2.69","1.00e+0","3.17e-2","8.72e-4"
"GOTERM_BP_FAT","negative regulation of immune response","2.28%","23","916","166","13091","2.76e-3","3.47e-2","1.98","1.00e+0","3.18e-2","1.25e-3"
"GOTERM_BP_FAT","regulation of catalytic activity","7.14%","72","916","731","13091","2.77e-3","3.48e-2","1.41","1.00e+0","3.18e-2","1.80e-3"
"GOTERM_BP_FAT","positive regulation of cytosolic calcium ion concentration","1.79%","18","916","116","13091","2.82e-3","3.54e-2","2.22","1.00e+0","3.24e-2","1.13e-3"
"GOTERM_BP_FAT","negative regulation of adaptive immune response","1.09%","11","916","52","13091","2.84e-3","3.54e-2","3.02","1.00e+0","3.24e-2","7.86e-4"
"GOTERM_BP_FAT","regulation of defense response to virus","1.09%","11","916","52","13091","2.84e-3","3.54e-2","3.02","1.00e+0","3.24e-2","7.86e-4"
"GOTERM_BP_FAT","regulation of protein maturation","1.09%","11","916","52","13091","2.84e-3","3.54e-2","3.02","1.00e+0","3.24e-2","7.86e-4"
"GOTERM_BP_FAT","cellular response to transforming growth factor beta stimulus","2.08%","21","916","146","13091","2.86e-3","3.56e-2","2.06","1.00e+0","3.26e-2","1.24e-3"
"GOTERM_BP_FAT","embryonic skeletal system development","1.59%","16","916","97","13091","2.89e-3","3.57e-2","2.36","1.00e+0","3.27e-2","1.07e-3"
"GOTERM_BP_FAT","defense response to Gram-negative bacterium","0.99%","10","916","44","13091","2.94e-3","3.63e-2","3.25","1.00e+0","3.32e-2","7.46e-4"
"GOTERM_BP_FAT","defense response to Gram-positive bacterium","1.19%","12","916","61","13091","3.03e-3","3.73e-2","2.81","1.00e+0","3.41e-2","9.16e-4"
"GOTERM_BP_FAT","granulocyte migration","1.19%","12","916","61","13091","3.03e-3","3.73e-2","2.81","1.00e+0","3.41e-2","9.16e-4"
"GOTERM_BP_FAT","spindle localization","1.19%","12","916","61","13091","3.03e-3","3.73e-2","2.81","1.00e+0","3.41e-2","9.16e-4"
"GOTERM_BP_FAT","cell cycle G1/S phase transition","1.39%","14","916","79","13091","3.09e-3","3.78e-2","2.53","1.00e+0","3.46e-2","1.06e-3"
"GOTERM_BP_FAT","epithelial to mesenchymal transition","1.39%","14","916","79","13091","3.09e-3","3.78e-2","2.53","1.00e+0","3.46e-2","1.06e-3"
"GOTERM_BP_FAT","regulation of receptor signaling pathway via STAT","1.29%","13","916","70","13091","3.11e-3","3.79e-2","2.65","1.00e+0","3.47e-2","1.00e-3"
"GOTERM_BP_FAT","negative regulation of locomotion","3.37%","34","916","286","13091","3.12e-3","3.80e-2","1.70","1.00e+0","3.48e-2","1.64e-3"
"GOTERM_BP_FAT","apoptotic process","8.73%","88","916","934","13091","3.15e-3","3.83e-2","1.35","1.00e+0","3.51e-2","2.27e-3"
"GOTERM_BP_FAT","regulation of substrate adhesion-dependent cell spreading","1.09%","11","916","53","13091","3.28e-3","3.96e-2","2.97","1.00e+0","3.63e-2","9.30e-4"
"GOTERM_BP_FAT","neuroblast proliferation","1.09%","11","916","53","13091","3.28e-3","3.96e-2","2.97","1.00e+0","3.63e-2","9.30e-4"
"GOTERM_BP_FAT","positive regulation of catalytic activity","4.56%","46","916","424","13091","3.30e-3","3.97e-2","1.55","1.00e+0","3.64e-2","1.92e-3"
"GOTERM_BP_FAT","regulation of DNA replication","1.69%","17","916","108","13091","3.32e-3","3.99e-2","2.25","1.00e+0","3.65e-2","1.30e-3"
"GOTERM_MF_FAT","protein kinase binding","6.65%","67","869","633","12202","1.00e-3","4.08e-2","1.49","7.86e-1","3.96e-2","6.32e-4"
"GOTERM_MF_FAT","growth factor activity","1.79%","18","869","104","12202","1.01e-3","4.08e-2","2.43","7.88e-1","3.96e-2","3.62e-4"
"GOTERM_BP_FAT","regulation of interleukin-6 production","1.88%","19","916","128","13091","3.41e-3","4.08e-2","2.12","1.00e+0","3.74e-2","1.43e-3"
"GOTERM_BP_FAT","kidney epithelium development","1.88%","19","916","128","13091","3.41e-3","4.08e-2","2.12","1.00e+0","3.74e-2","1.43e-3"
"GOTERM_BP_FAT","positive regulation of protein metabolic process","8.04%","81","916","848","13091","3.43e-3","4.10e-2","1.37","1.00e+0","3.76e-2","2.26e-3"
"GOTERM_BP_FAT","regulation of endothelial cell apoptotic process","0.99%","10","916","45","13091","3.45e-3","4.10e-2","3.18","1.00e+0","3.76e-2","9.00e-4"
"GOTERM_BP_FAT","regionalization","3.57%","36","916","311","13091","3.59e-3","4.24e-2","1.65","1.00e+0","3.88e-2","1.94e-3"
"GOTERM_CC_FAT","secretory granule membrane","3.17%","32","871","258","12285","2.63e-3","4.26e-2","1.75","8.65e-1","3.97e-2","1.37e-3"
"GOTERM_BP_FAT","positive regulation of transcription by RNA polymerase II","9.52%","96","916","1039","13091","3.63e-3","4.27e-2","1.32","1.00e+0","3.91e-2","2.64e-3"
"GOTERM_BP_FAT","response to fibroblast growth factor","1.79%","18","916","119","13091","3.70e-3","4.35e-2","2.16","1.00e+0","3.98e-2","1.52e-3"
"GOTERM_BP_FAT","regulation of protein kinase activity","3.67%","37","916","323","13091","3.71e-3","4.35e-2","1.64","1.00e+0","3.98e-2","2.04e-3"
"GOTERM_BP_FAT","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1.49%","15","916","90","13091","3.72e-3","4.35e-2","2.38","1.00e+0","3.98e-2","1.36e-3"
"GOTERM_BP_FAT","response to retinoic acid","1.49%","15","916","90","13091","3.72e-3","4.35e-2","2.38","1.00e+0","3.98e-2","1.36e-3"
"GOTERM_BP_FAT","regulation of kinase activity","3.87%","39","916","346","13091","3.76e-3","4.38e-2","1.61","1.00e+0","4.01e-2","2.10e-3"
"GOTERM_BP_FAT","axon guidance","2.58%","26","916","202","13091","3.77e-3","4.38e-2","1.84","1.00e+0","4.01e-2","1.86e-3"
"GOTERM_BP_FAT","positive regulation of cell cycle G1/S phase transition","1.09%","11","916","54","13091","3.78e-3","4.38e-2","2.91","1.00e+0","4.01e-2","1.10e-3"
"GOTERM_BP_FAT","granulocyte chemotaxis","1.09%","11","916","54","13091","3.78e-3","4.38e-2","2.91","1.00e+0","4.01e-2","1.10e-3"
"GOTERM_BP_FAT","programmed cell death","8.93%","90","916","965","13091","3.89e-3","4.49e-2","1.33","1.00e+0","4.11e-2","2.70e-3"
"GOTERM_BP_FAT","female sex differentiation","1.59%","16","916","100","13091","3.89e-3","4.49e-2","2.29","1.00e+0","4.11e-2","1.50e-3"
"GOTERM_BP_FAT","regulation of myeloid leukocyte differentiation","1.59%","16","916","100","13091","3.89e-3","4.49e-2","2.29","1.00e+0","4.11e-2","1.50e-3"
"GOTERM_BP_FAT","regulation of endothelial cell proliferation","1.69%","17","916","110","13091","3.99e-3","4.59e-2","2.21","1.00e+0","4.20e-2","1.60e-3"
"GOTERM_MF_FAT","cytokine receptor activity","1.39%","14","869","70","12202","1.17e-3","4.60e-2","2.81","8.33e-1","4.46e-2","3.52e-4"
"GOTERM_BP_FAT","neuron projection guidance","2.58%","26","916","203","13091","4.02e-3","4.61e-2","1.83","1.00e+0","4.22e-2","2.00e-3"
"GOTERM_BP_FAT","G protein-coupled receptor signaling pathway","5.46%","55","916","536","13091","4.16e-3","4.74e-2","1.47","1.00e+0","4.34e-2","2.62e-3"
"GOTERM_BP_FAT","regulation of viral life cycle","1.59%","16","916","101","13091","4.28e-3","4.88e-2","2.26","1.00e+0","4.47e-2","1.66e-3"
"GOTERM_BP_FAT","cell death","8.93%","90","916","970","13091","4.34e-3","4.94e-2","1.33","1.00e+0","4.52e-2","3.15e-3"
"GOTERM_BP_FAT","positive regulation of transferase activity","2.78%","28","916","226","13091","4.37e-3","4.95e-2","1.77","1.00e+0","4.54e-2","2.25e-3"
"GOTERM_BP_FAT","lymphocyte activation involved in immune response","1.69%","17","916","111","13091","4.37e-3","4.95e-2","2.19","1.00e+0","4.54e-2","1.77e-3"
"GOTERM_BP_FAT","developmental growth involved in morphogenesis","1.88%","19","916","131","13091","4.38e-3","4.95e-2","2.07","1.00e+0","4.54e-2","1.88e-3"
"GOTERM_BP_FAT","response to steroid hormone","2.88%","29","916","237","13091","4.38e-3","4.95e-2","1.75","1.00e+0","4.54e-2","2.29e-3"
"GOTERM_CC_FAT","basal part of cell","3.27%","33","871","272","12285","3.18e-3","4.96e-2","1.71","9.12e-1","4.62e-2","1.70e-3"
"GOTERM_BP_FAT","alpha-beta T cell differentiation","1.29%","13","916","73","13091","4.43e-3","5.00e-2","2.55","1.00e+0","4.58e-2","1.50e-3"
"GOTERM_BP_FAT","positive regulation of osteoblast differentiation","1.19%","12","916","64","13091","4.46e-3","5.02e-2","2.68","1.00e+0","4.60e-2","1.42e-3"
"GOTERM_BP_FAT","negative regulation of metabolic process","19.05%","192","916","2307","13091","4.62e-3","5.20e-2","1.19","1.00e+0","4.76e-2","3.78e-3"
"GOTERM_BP_FAT","ERK1 and ERK2 cascade","0.99%","10","916","47","13091","4.68e-3","5.25e-2","3.04","1.00e+0","4.81e-2","1.29e-3"
"GOTERM_BP_FAT","regulation of granulocyte chemotaxis","0.99%","10","916","47","13091","4.68e-3","5.25e-2","3.04","1.00e+0","4.81e-2","1.29e-3"
"GOTERM_MF_FAT","metalloendopeptidase activity","1.49%","15","869","80","12202","1.40e-3","5.38e-2","2.63","8.84e-1","5.22e-2","4.56e-4"
"GOTERM_BP_FAT","regulation of innate immune response","4.17%","42","916","386","13091","4.83e-3","5.40e-2","1.56","1.00e+0","4.95e-2","2.80e-3"
"GOTERM_BP_FAT","Wnt signaling pathway","3.08%","31","916","261","13091","4.87e-3","5.43e-2","1.70","1.00e+0","4.97e-2","2.63e-3"
"GOTERM_BP_FAT","positive regulation of B cell activation","1.29%","13","916","74","13091","4.96e-3","5.52e-2","2.51","1.00e+0","5.05e-2","1.71e-3"
"GOTERM_BP_FAT","negative regulation of G1/S transition of mitotic cell cycle","1.09%","11","916","56","13091","4.96e-3","5.52e-2","2.81","1.00e+0","5.05e-2","1.50e-3"
"GOTERM_BP_FAT","cell surface receptor protein serine/threonine kinase signaling pathway","2.18%","22","916","164","13091","5.11e-3","5.66e-2","1.92","1.00e+0","5.19e-2","2.40e-3"
"GOTERM_BP_FAT","regulation of canonical Wnt signaling pathway","2.88%","29","916","240","13091","5.21e-3","5.73e-2","1.73","1.00e+0","5.25e-2","2.76e-3"
"GOTERM_BP_FAT","epidermal cell differentiation","1.69%","17","916","113","13091","5.22e-3","5.73e-2","2.15","1.00e+0","5.25e-2","2.15e-3"
"GOTERM_BP_FAT","regulation of cell junction assembly","2.88%","29","916","241","13091","5.52e-3","6.01e-2","1.72","1.00e+0","5.50e-2","2.94e-3"
"GOTERM_MF_FAT","kinase binding","7.14%","72","869","704","12202","1.61e-3","6.02e-2","1.44","9.15e-1","5.85e-2","1.04e-3"
"GOTERM_BP_FAT","proteoglycan metabolic process","1.49%","15","916","94","13091","5.54e-3","6.02e-2","2.28","1.00e+0","5.51e-2","2.13e-3"
"GOTERM_BP_FAT","regulation of extracellular matrix organization","1.09%","11","916","57","13091","5.65e-3","6.12e-2","2.76","1.00e+0","5.60e-2","1.74e-3"
"GOTERM_BP_FAT","regulation of immunoglobulin production","1.09%","11","916","57","13091","5.65e-3","6.12e-2","2.76","1.00e+0","5.60e-2","1.74e-3"
"GOTERM_BP_FAT","establishment of spindle localization","1.09%","11","916","57","13091","5.65e-3","6.12e-2","2.76","1.00e+0","5.60e-2","1.74e-3"
"GOTERM_BP_FAT","cellular response to fibroblast growth factor stimulus","1.69%","17","916","114","13091","5.69e-3","6.15e-2","2.13","1.00e+0","5.63e-2","2.37e-3"
"GOTERM_BP_FAT","positive regulation of response to biotic stimulus","3.08%","31","916","264","13091","5.84e-3","6.25e-2","1.68","1.00e+0","5.72e-2","3.11e-3"
"GOTERM_BP_FAT","regulation of G1/S transition of mitotic cell cycle","1.98%","20","916","145","13091","5.86e-3","6.26e-2","1.97","1.00e+0","5.73e-2","2.67e-3"
"GOTERM_BP_FAT","regulation of blood vessel endothelial cell migration","1.39%","14","916","85","13091","5.88e-3","6.27e-2","2.35","1.00e+0","5.74e-2","2.18e-3"
"GOTERM_BP_FAT","generation of neurons","9.52%","96","916","1058","13091","6.02e-3","6.41e-2","1.30","1.00e+0","5.87e-2","4.38e-3"
"GOTERM_BP_FAT","response to corticosteroid","1.79%","18","916","125","13091","6.13e-3","6.52e-2","2.06","1.00e+0","5.96e-2","2.65e-3"
"GOTERM_BP_FAT","response to estradiol","1.59%","16","916","105","13091","6.18e-3","6.56e-2","2.18","1.00e+0","6.01e-2","2.51e-3"
"GOTERM_BP_FAT","mesenchyme morphogenesis","0.99%","10","916","49","13091","6.23e-3","6.60e-2","2.92","1.00e+0","6.04e-2","1.80e-3"
"GOTERM_BP_FAT","T cell activation involved in immune response","1.19%","12","916","67","13091","6.37e-3","6.74e-2","2.56","1.00e+0","6.17e-2","2.14e-3"
"GOTERM_BP_FAT","regulation of viral genome replication","1.19%","12","916","68","13091","7.13e-3","7.41e-2","2.52","1.00e+0","6.78e-2","2.44e-3"
"GOTERM_BP_FAT","embryonic skeletal system morphogenesis","1.19%","12","916","68","13091","7.13e-3","7.41e-2","2.52","1.00e+0","6.78e-2","2.44e-3"
"GOTERM_BP_FAT","keratinocyte differentiation","1.19%","12","916","68","13091","7.13e-3","7.41e-2","2.52","1.00e+0","6.78e-2","2.44e-3"
"GOTERM_BP_FAT","collagen-activated signaling pathway","1.09%","11","916","59","13091","7.25e-3","7.52e-2","2.66","1.00e+0","6.89e-2","2.33e-3"
"GOTERM_BP_FAT","positive regulation of innate immune response","2.88%","29","916","246","13091","7.28e-3","7.54e-2","1.68","1.00e+0","6.90e-2","3.96e-3"
"GOTERM_CC_FAT","extracellular exosome","14.48%","146","871","1679","12285","5.10e-3","7.64e-2","1.23","9.80e-1","7.11e-2","4.01e-3"
"GOTERM_MF_FAT","enzyme inhibitor activity","3.77%","38","869","319","12202","2.18e-3","7.78e-2","1.67","9.65e-1","7.55e-2","1.20e-3"
"GOTERM_BP_FAT","positive regulation of T cell proliferation","1.29%","13","916","78","13091","7.61e-3","7.80e-2","2.38","1.00e+0","7.14e-2","2.78e-3"
"GOTERM_BP_FAT","response to interleukin-1","1.39%","14","916","88","13091","7.89e-3","8.01e-2","2.27","1.00e+0","7.33e-2","3.04e-3"
"GOTERM_BP_FAT","regulation of transferase activity","4.17%","42","916","398","13091","8.11e-3","8.21e-2","1.51","1.00e+0","7.52e-2","4.85e-3"
"GOTERM_BP_FAT","response to nutrient","1.88%","19","916","139","13091","8.12e-3","8.21e-2","1.95","1.00e+0","7.52e-2","3.73e-3"
"GOTERM_BP_FAT","negative regulation of cell-substrate adhesion","0.99%","10","916","51","13091","8.14e-3","8.22e-2","2.80","1.00e+0","7.53e-2","2.46e-3"
"GOTERM_BP_FAT","regulation of receptor signaling pathway via JAK-STAT","1.09%","11","916","60","13091","8.17e-3","8.23e-2","2.62","1.00e+0","7.53e-2","2.67e-3"
"GOTERM_BP_FAT","regulation of leukocyte mediated cytotoxicity","1.09%","11","916","60","13091","8.17e-3","8.23e-2","2.62","1.00e+0","7.53e-2","2.67e-3"
"GOTERM_BP_FAT","viral life cycle","1.98%","20","916","150","13091","8.40e-3","8.42e-2","1.91","1.00e+0","7.71e-2","3.97e-3"
"GOTERM_MF_FAT","peptidase inhibitor activity","1.69%","17","869","103","12202","2.42e-3","8.44e-2","2.32","9.76e-1","8.20e-2","9.14e-4"
"GOTERM_BP_FAT","stem cell differentiation","2.08%","21","916","161","13091","8.61e-3","8.60e-2","1.86","1.00e+0","7.88e-2","4.17e-3"
"GOTERM_BP_FAT","artery development","1.39%","14","916","89","13091","8.66e-3","8.65e-2","2.25","1.00e+0","7.92e-2","3.38e-3"
"GOTERM_BP_FAT","response to glucocorticoid","1.59%","16","916","109","13091","8.71e-3","8.68e-2","2.10","1.00e+0","7.95e-2","3.68e-3"
